rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 11,HLUSHKO Vitalii,UKR,"Born: Oct 25, 1994",B.weight: 61.75,Group: A,Snatch: 114,CI&Jerk: 132,Total: 246,,62kgMen,Total,305
Rank: 12,MAMMADLI Mahammad,AZE,"Born: Oct 31, 1997",B.weight: 61.65,Group: A,Snatch: 105,CI&Jerk: 132,Total: 237,,62kgMen,Total,305
Rank: 13,ROZNIK NOVAK Jus,SLO,"Born: Nov 15, 1996",B.weight: 61.25,Group: B,Snatch: 88,CI&Jerk: 120,Total: 208,,62kgMen,Total,305
Rank: 1,PETROV Sergei,RUS,"Born: Feb 17, 1994",B.weight: 69.00,Group: A,1: 138,2: 142,3: 146,Total: 146,69kgMen,Snatch,305
Rank: 2,SANCHEZ LOPEZ David,ESP,"Born: Jul 20, 1994",B.weight: 68.80,Group: A,1: 132,2: 137,3: -140,Total: 137,69kgMen,Snatch,305
Rank: 3,BAJER Daniel,POL,"Born: May 13, 1994",B.weight: 68.75,Group: A,1: -132,2: 132,3: -136,Total: 132,69kgMen,Snatch,305
Rank: 4,TODADZE Tornike,GEO,"Born: Dec 18, 1994",B.weight: 68.80,Group: A,1: 127,2: -131,3: 131,Total: 131,69kgMen,Snatch,305
Rank: 5,SUHAREVS Ritvars,LAT,"Born: Jan 11, 1999",B.weight: 68.00,Group: A,1: 124,2: 127,3: -130,Total: 127,69kgMen,Snatch,305
Rank: 6,HOVHANNISYAN Davit,ARM,"Born: Jan 14, 1997",B.weight: 68.60,Group: A,1: 125,2: -130,3: -130,Total: 125,69kgMen,Snatch,305
Rank: 7,ZANNI Mirko,ITA,"Born: Oct 16, 1997",B.weight: 67.55,Group: A,1: -120,2: 120,3: -125,Total: 120,69kgMen,Snatch,305
Rank: 8,SHARIFOV Elshad,AZE,"Born: May 24, 1997",B.weight: 68.50,Group: A,1: 120,2: -125,3: -125,Total: 120,69kgMen,Snatch,305
Rank: 9,ALIGULIYEV Kanan,AZE,"Born: Feb 12, 1998",B.weight: 68.10,Group: A,1: 113,2: 118,3: -121,Total: 118,69kgMen,Snatch,305
Rank: 10,NEJS Rihards,LAT,"Born: Feb 07, 1996",B.weight: 68.60,Group: A,1: 110,2: 115,3: -119,Total: 115,69kgMen,Snatch,305
Rank: 11,OVERAS Jantsen Louis Jumao-As,NOR,"Born: Sep 02, 1994",B.weight: 68.05,Group: B,1: 110,2: 114,3: -116,Total: 114,69kgMen,Snatch,305
Rank: 12,GASIOR Jaromir,CZE,"Born: Dec 23, 1997",B.weight: 68.55,Group: B,1: 103,2: 107,3: 110,Total: 110,69kgMen,Snatch,305
Rank: 13,MARECEK Petr,CZE,"Born: Jul 12, 1998",B.weight: 67.55,Group: B,1: 103,2: 107,3: -110,Total: 107,69kgMen,Snatch,305
Rank: 14,GILBERT Stewart Henry,IRL,"Born: Aug 23, 1996",B.weight: 67.45,Group: B,1: 93,2: 97,3: -100,Total: 97,69kgMen,Snatch,305
Rank: 15,KRASNIQI Arbnor,KOS,"Born: Oct 14, 1994",B.weight: 68.25,Group: B,1: 70,2: 75,3: -80,Total: 75,69kgMen,Snatch,305
Rank: 1,PETROV Sergei,RUS,"Born: Feb 17, 1994",B.weight: 69.00,Group: A,1: 165,2: 170,3: 177,Total: 177,69kgMen,CleanJerk,305
Rank: 2,SANCHEZ LOPEZ David,ESP,"Born: Jul 20, 1994",B.weight: 68.80,Group: A,1: 163,2: 170,3: 176,Total: 176,69kgMen,CleanJerk,305
Rank: 3,BAJER Daniel,POL,"Born: May 13, 1994",B.weight: 68.75,Group: A,1: 156,2: 159,3: -163,Total: 159,69kgMen,CleanJerk,305
Rank: 4,SUHAREVS Ritvars,LAT,"Born: Jan 11, 1999",B.weight: 68.00,Group: A,1: 151,2: 156,3: -160,Total: 156,69kgMen,CleanJerk,305
Rank: 5,SHARIFOV Elshad,AZE,"Born: May 24, 1997",B.weight: 68.50,Group: A,1: 150,2: 155,3: -157,Total: 155,69kgMen,CleanJerk,305
Rank: 6,HOVHANNISYAN Davit,ARM,"Born: Jan 14, 1997",B.weight: 68.60,Group: A,1: -155,2: -155,3: 155,Total: 155,69kgMen,CleanJerk,305
Rank: 7,TODADZE Tornike,GEO,"Born: Dec 18, 1994",B.weight: 68.80,Group: A,1: 153,2: -158,3: -158,Total: 153,69kgMen,CleanJerk,305
Rank: 8,ZANNI Mirko,ITA,"Born: Oct 16, 1997",B.weight: 67.55,Group: A,1: 140,2: 146,3: 150,Total: 150,69kgMen,CleanJerk,305
Rank: 9,ALIGULIYEV Kanan,AZE,"Born: Feb 12, 1998",B.weight: 68.10,Group: A,1: -140,2: -140,3: 140,Total: 140,69kgMen,CleanJerk,305
Rank: 10,NEJS Rihards,LAT,"Born: Feb 07, 1996",B.weight: 68.60,Group: A,1: -140,2: 140,3: -145,Total: 140,69kgMen,CleanJerk,305
Rank: 11,OVERAS Jantsen Louis Jumao-As,NOR,"Born: Sep 02, 1994",B.weight: 68.05,Group: B,1: -133,2: 133,3: -140,Total: 133,69kgMen,CleanJerk,305
Rank: 12,GASIOR Jaromir,CZE,"Born: Dec 23, 1997",B.weight: 68.55,Group: B,1: 124,2: 129,3: -133,Total: 129,69kgMen,CleanJerk,305
Rank: 13,MARECEK Petr,CZE,"Born: Jul 12, 1998",B.weight: 67.55,Group: B,1: 117,2: 121,3: -125,Total: 121,69kgMen,CleanJerk,305
Rank: 14,GILBERT Stewart Henry,IRL,"Born: Aug 23, 1996",B.weight: 67.45,Group: B,1: -114,2: 114,3: 118,Total: 118,69kgMen,CleanJerk,305
Rank: 15,KRASNIQI Arbnor,KOS,"Born: Oct 14, 1994",B.weight: 68.25,Group: B,1: 90,2: 95,3: -100,Total: 95,69kgMen,CleanJerk,305
Rank: 1,PETROV Sergei,RUS,"Born: Feb 17, 1994",B.weight: 69.00,Group: A,Snatch: 146,CI&Jerk: 177,Total: 323,,69kgMen,Total,305
Rank: 2,SANCHEZ LOPEZ David,ESP,"Born: Jul 20, 1994",B.weight: 68.80,Group: A,Snatch: 137,CI&Jerk: 176,Total: 313,,69kgMen,Total,305
Rank: 3,BAJER Daniel,POL,"Born: May 13, 1994",B.weight: 68.75,Group: A,Snatch: 132,CI&Jerk: 159,Total: 291,,69kgMen,Total,305
Rank: 4,TODADZE Tornike,GEO,"Born: Dec 18, 1994",B.weight: 68.80,Group: A,Snatch: 131,CI&Jerk: 153,Total: 284,,69kgMen,Total,305
Rank: 5,SUHAREVS Ritvars,LAT,"Born: Jan 11, 1999",B.weight: 68.00,Group: A,Snatch: 127,CI&Jerk: 156,Total: 283,,69kgMen,Total,305
Rank: 6,HOVHANNISYAN Davit,ARM,"Born: Jan 14, 1997",B.weight: 68.60,Group: A,Snatch: 125,CI&Jerk: 155,Total: 280,,69kgMen,Total,305
Rank: 7,SHARIFOV Elshad,AZE,"Born: May 24, 1997",B.weight: 68.50,Group: A,Snatch: 120,CI&Jerk: 155,Total: 275,,69kgMen,Total,305
Rank: 8,ZANNI Mirko,ITA,"Born: Oct 16, 1997",B.weight: 67.55,Group: A,Snatch: 120,CI&Jerk: 150,Total: 270,,69kgMen,Total,305
Rank: 9,ALIGULIYEV Kanan,AZE,"Born: Feb 12, 1998",B.weight: 68.10,Group: A,Snatch: 118,CI&Jerk: 140,Total: 258,,69kgMen,Total,305
Rank: 10,NEJS Rihards,LAT,"Born: Feb 07, 1996",B.weight: 68.60,Group: A,Snatch: 115,CI&Jerk: 140,Total: 255,,69kgMen,Total,305
Rank: 11,OVERAS Jantsen Louis Jumao-As,NOR,"Born: Sep 02, 1994",B.weight: 68.05,Group: B,Snatch: 114,CI&Jerk: 133,Total: 247,,69kgMen,Total,305
Rank: 12,GASIOR Jaromir,CZE,"Born: Dec 23, 1997",B.weight: 68.55,Group: B,Snatch: 110,CI&Jerk: 129,Total: 239,,69kgMen,Total,305
Rank: 13,MARECEK Petr,CZE,"Born: Jul 12, 1998",B.weight: 67.55,Group: B,Snatch: 107,CI&Jerk: 121,Total: 228,,69kgMen,Total,305
Rank: 14,GILBERT Stewart Henry,IRL,"Born: Aug 23, 1996",B.weight: 67.45,Group: B,Snatch: 97,CI&Jerk: 118,Total: 215,,69kgMen,Total,305
Rank: 15,KRASNIQI Arbnor,KOS,"Born: Oct 14, 1994",B.weight: 68.25,Group: B,Snatch: 75,CI&Jerk: 95,Total: 170,,69kgMen,Total,305
Rank: 1,GETTS Victor,RUS,"Born: Feb 24, 1994",B.weight: 76.85,Group: A,1: 150,2: 155,3: 160,Total: 160,77kgMen,Snatch,305
Rank: 2,GABRITCHIDZE Irakli,GEO,"Born: Nov 12, 1995",B.weight: 75.50,Group: A,1: 138,2: 142,3: 145,Total: 145,77kgMen,Snatch,305
Rank: 3,SLOWIKOWSKI Patryk,POL,"Born: Dec 04, 1994",B.weight: 76.65,Group: A,1: 135,2: -139,3: 141,Total: 141,77kgMen,Snatch,305
Rank: 4,DOKMETAS Abdulmuttalip,TUR,"Born: Feb 07, 1996",B.weight: 76.50,Group: A,1: -136,2: 136,3: 139,Total: 139,77kgMen,Snatch,305
Rank: 5,AVETISYAN Norayr,ARM,"Born: Jul 01, 1996",B.weight: 76.15,Group: A,1: 133,2: 138,3: -142,Total: 138,77kgMen,Snatch,305
Rank: 6,MKRTCHYAN Hakob,ARM,"Born: Mar 08, 1997",B.weight: 76.50,Group: A,1: 130,2: 137,3: -142,Total: 137,77kgMen,Snatch,305
Rank: 7,GEDIK Sadrettin,TUR,"Born: May 05, 1997",B.weight: 76.30,Group: A,1: -135,2: 136,3: -139,Total: 136,77kgMen,Snatch,305
Rank: 8,GEORGIEV Nikolay Todorov,BUL,"Born: May 13, 1997",B.weight: 76.25,Group: A,1: 129,2: 133,3: -135,Total: 133,77kgMen,Snatch,305
Rank: 9,CHOPSONIDIS Spartakos,GRE,"Born: Mar 17, 1998",B.weight: 75.75,Group: A,1: 122,2: 127,3: 130,Total: 130,77kgMen,Snatch,305
Rank: 10,IMADOUCHENE Romain Jordan Sebastien,FRA,"Born: Sep 05, 1995",B.weight: 76.25,Group: A,1: 122,2: -126,3: 126,Total: 126,77kgMen,Snatch,305
