rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 11,CANGEMI Enrico,ITA,"Born: Nov 05, 1988",B.weight: 76.30,Group: A,Snatch: 141,CI&Jerk: 169,Total: 310,,77kgMen,Total,53
Rank: 12,SAMKO Karol,SVK,"Born: Mar 09, 1990",B.weight: 76.65,Group: A,Snatch: 134,CI&Jerk: 169,Total: 303,,77kgMen,Total,53
Rank: 13,MARCO Joan J.,ESP,"Born: Oct 01, 1987",B.weight: 74.25,Group: A,Snatch: 137,CI&Jerk: 165,Total: 302,,77kgMen,Total,53
Rank: 14,MARICCHIO Thomas,ITA,"Born: Jan 02, 1989",B.weight: 75.85,Group: A,Snatch: 120,CI&Jerk: 144,Total: 264,,77kgMen,Total,53
Rank: 15,MORINA Valmir,SUI,"Born: Oct 10, 1986",B.weight: 71.55,Group: A,Snatch: 93,CI&Jerk: 120,Total: 213,,77kgMen,Total,53
Rank: ---,VAN WEMMEL Nicky,BEL,"Born: Jul 01, 1986",B.weight: 75.75,Group: A,Snatch: ---,CI&Jerk: 142,Total: ---,,77kgMen,Total,53
Rank: 1,NOVIKAU Mikalai,BLR,"Born: Jun 13, 1986",B.weight: 84.60,Group: A,1: 160,2: 165,3: -167,Total: 165,85kgMen,Snatch,53
Rank: 2,MELIKYAN Aghvan,ARM,"Born: Sep 14, 1988",B.weight: 84.60,Group: A,1: -160,2: 160,3: -165,Total: 160,85kgMen,Snatch,53
Rank: 3,USHAKOV Vladimir,RUS,"Born: Jun 02, 1987",B.weight: 84.85,Group: A,1: 155,2: 160,3: -163,Total: 160,85kgMen,Snatch,53
Rank: 4,ANDRIKYAN Aram,ARM,"Born: Sep 20, 1988",B.weight: 84.45,Group: A,1: -156,2: 156,3: -160,Total: 156,85kgMen,Snatch,53
Rank: 5,ZIELINSKI Tomasz Bernard,POL,"Born: Oct 29, 1990",B.weight: 84.80,Group: A,1: 152,2: -156,3: -156,Total: 152,85kgMen,Snatch,53
Rank: 6,SINCRAIAN Gabriel,ROU,"Born: Dec 21, 1988",B.weight: 83.55,Group: A,1: 140,2: 145,3: 150,Total: 150,85kgMen,Snatch,53
Rank: 7,CHKHEIDZE Temur,GEO,"Born: Mar 05, 1986",B.weight: 84.45,Group: A,1: 150,2: -155,3: -155,Total: 150,85kgMen,Snatch,53
Rank: 8,DANCIU Marius,ROU,"Born: Dec 05, 1989",B.weight: 84.10,Group: A,1: 145,2: -150,3: -151,Total: 145,85kgMen,Snatch,53
Rank: 9,KOVTUNS Vitalijs,LAT,"Born: Jun 17, 1987",B.weight: 84.15,Group: A,1: -142,2: 142,3: -148,Total: 142,85kgMen,Snatch,53
Rank: 10,PENT Leho,EST,"Born: Apr 02, 1990",B.weight: 84.35,Group: A,1: -135,2: 135,3: 142,Total: 142,85kgMen,Snatch,53
Rank: 11,KRYWULT Patrik,CZE,"Born: Aug 25, 1990",B.weight: 84.45,Group: A,1: 132,2: 135,3: 137,Total: 137,85kgMen,Snatch,53
Rank: 12,ANTTIROIKO Miika Matias,FIN,"Born: Nov 20, 1988",B.weight: 84.85,Group: A,1: 137,2: -140,3: -140,Total: 137,85kgMen,Snatch,53
