rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 9,DANIELS Jakob David,AUS,"Born: Jun 11, 1995",B.weight: 72.60,Group: A,Snatch: 75,CI&Jerk: 100,Total: 175,,77kgMen,Total,148
Rank: 10,BARROS Jacinto,TLS,"Born: Apr 20, 1979",B.weight: 72.20,Group: A,Snatch: 70,CI&Jerk: 100,Total: 170,,77kgMen,Total,148
Rank: ---,TAWNOK Banyat,THA,"Born: Sep 09, 1994",B.weight: 77.65,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 128,85kgMen,Snatch,148
Rank: ---,YOSHIDA Jonathan,SAM,"Born: Mar 07, 1982",B.weight: 84.20,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 120,85kgMen,Snatch,148
Rank: ---,VUETI Josefa Atekini,FIJ,"Born: Feb 06, 1979",B.weight: 84.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: ---,85kgMen,Snatch,148
Rank: ---,HWEE Ang,SGP,"Born: Jan 01, 1980",B.weight: 82.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 90,85kgMen,Snatch,148
Rank: ---,KARI Steven Kukuna,PNG,"Born: May 13, 1993",B.weight: 83.65,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 130,85kgMen,Snatch,148
Rank: ---,TURNER Benjamin,AUS,"Born: Jan 23, 1984",B.weight: 83.30,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 123,85kgMen,Snatch,148
Rank: ---,MACFARLAND Emilio,AUS,"Born: Jan 01, 1991",B.weight: 84.05,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 97,85kgMen,Snatch,148
Rank: ---,OPELOGE Petunu,SAM,"Born: Jun 27, 1994",B.weight: 84.00,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 110,85kgMen,Snatch,148
Rank: ---,TAWNOK Banyat,THA,"Born: Sep 09, 1994",B.weight: 77.65,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 161,85kgMen,CleanJerk,148
Rank: ---,YOSHIDA Jonathan,SAM,"Born: Mar 07, 1982",B.weight: 84.20,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 150,85kgMen,CleanJerk,148
Rank: ---,VUETI Josefa Atekini,FIJ,"Born: Feb 06, 1979",B.weight: 84.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: ---,85kgMen,CleanJerk,148
Rank: ---,HWEE Ang,SGP,"Born: Jan 01, 1980",B.weight: 82.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 130,85kgMen,CleanJerk,148
Rank: ---,KARI Steven Kukuna,PNG,"Born: May 13, 1993",B.weight: 83.65,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 182,85kgMen,CleanJerk,148
Rank: ---,TURNER Benjamin,AUS,"Born: Jan 23, 1984",B.weight: 83.30,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 167,85kgMen,CleanJerk,148
Rank: ---,MACFARLAND Emilio,AUS,"Born: Jan 01, 1991",B.weight: 84.05,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 130,85kgMen,CleanJerk,148
Rank: ---,OPELOGE Petunu,SAM,"Born: Jun 27, 1994",B.weight: 84.00,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 145,85kgMen,CleanJerk,148
Rank: 1,KARI Steven Kukuna,PNG,"Born: May 13, 1993",B.weight: 83.65,Group: A,Snatch: 130,CI&Jerk: 182,Total: 312,,85kgMen,Total,148
Rank: 2,TURNER Benjamin,AUS,"Born: Jan 23, 1984",B.weight: 83.30,Group: A,Snatch: 123,CI&Jerk: 167,Total: 290,,85kgMen,Total,148
Rank: 3,TAWNOK Banyat,THA,"Born: Sep 09, 1994",B.weight: 77.65,Group: A,Snatch: 128,CI&Jerk: 161,Total: 289,,85kgMen,Total,148
Rank: 4,YOSHIDA Jonathan,SAM,"Born: Mar 07, 1982",B.weight: 84.20,Group: A,Snatch: 120,CI&Jerk: 150,Total: 270,,85kgMen,Total,148
Rank: 5,OPELOGE Petunu,SAM,"Born: Jun 27, 1994",B.weight: 84.00,Group: A,Snatch: 110,CI&Jerk: 145,Total: 255,,85kgMen,Total,148
Rank: 6,MACFARLAND Emilio,AUS,"Born: Jan 01, 1991",B.weight: 84.05,Group: A,Snatch: 97,CI&Jerk: 130,Total: 227,,85kgMen,Total,148
Rank: 7,HWEE Ang,SGP,"Born: Jan 01, 1980",B.weight: 82.60,Group: A,Snatch: 90,CI&Jerk: 130,Total: 220,,85kgMen,Total,148
Rank: ---,VUETI Josefa Atekini,FIJ,"Born: Feb 06, 1979",B.weight: 84.60,Group: A,Snatch: ---,CI&Jerk: ---,Total: ---,,85kgMen,Total,148
