total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,ROGERS Martha,12090,1995-08-23,23.5,W,USA,A,71.75,76 kg Women,0,0,449,Las Vegas International Open,2019-03-07,103,106,NA,106,-133,133,-136,133,239
2,2,2,NGARLEM Kristel,10110,1995-07-20,23.6,W,CAN,A,74.95,76 kg Women,0,0,449,Las Vegas International Open,2019-03-07,93,96,-100,96,123,128,-133,128,224
3,3,3,RIEGER Patricia,11911,1987-08-25,31.5,W,GER,A,75.1,76 kg Women,0,0,449,Las Vegas International Open,2019-03-07,-93,94,-98,94,112,116,-120,116,210
4,4,4,HARRIS Tayler Jordon,5421,1987-12-19,31.2,W,USA,A,75.15,76 kg Women,0,0,449,Las Vegas International Open,2019-03-07,-88,89,-94,89,-113,-113,113,113,202
5,5,5,ROJAS CASTILLO Lenka Yanara,12101,1997-03-13,22,W,CHI,A,74.8,76 kg Women,0,0,449,Las Vegas International Open,2019-03-07,84,-87,-87,84,105,-110,110,110,194
1,1,2,BELLEMARRE Alex,1736,1998-06-22,20.7,M,CAN,A,80.43,81 kg Men,0,0,449,Las Vegas International Open,2019-03-07,149,153,-156,153,174,179,-182,179,332
2,3,1,HARA Yuki,5399,1997-05-12,21.8,M,JPN,A,80.56,81 kg Men,0,0,449,Las Vegas International Open,2019-03-07,-137,137,143,143,174,181,-187,181,324
3,5,3,KMEGY Mate Jozsef,7244,1997-09-17,21.5,M,HUN,A,80.71,81 kg Men,0,0,449,Las Vegas International Open,2019-03-07,-138,-138,138,138,165,172,175,175,313
4,2,6,KUMAKAWA Yuta,7566,1991-07-27,27.6,M,JPN,A,77.19,81 kg Men,0,0,449,Las Vegas International Open,2019-03-07,143,-148,148,148,-160,160,-165,160,308
5,4,5,WORMALD CISTERNA Kevin Enrique,15152,1996-09-11,22.5,M,CHI,A,79.54,81 kg Men,0,0,449,Las Vegas International Open,2019-03-07,132,137,139,139,165,-170,-170,165,304
6,6,4,DATELLO Frank Anthony,3334,1992-12-08,26.2,M,USA,A,79.87,81 kg Men,0,0,449,Las Vegas International Open,2019-03-07,131,136,-138,136,162,167,-173,167,303
1,1,1,SEKINE Moeri,12831,1997-03-12,22,W,JPN,A,79.97,81 kg Women,0,0,449,Las Vegas International Open,2019-03-07,85,90,93,93,110,-116,-116,110,203
NA,2,NA,SZUROMI Timea Reka,13804,1983-10-30,35.4,W,HUN,A,77.3,81 kg Women,0,0,449,Las Vegas International Open,2019-03-07,89,-92,-92,89,-110,-110,-110,NA,NA
NA,NA,NA,ARTHUR Jenny Lyvette,1173,1993-12-11,25.2,W,USA,A,80.66,81 kg Women,0,0,449,Las Vegas International Open,2019-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,KLINGSEIS Marissa Eileen,7236,1995-06-07,23.7,W,USA,A,86.58,87 kg Women,0,0,449,Las Vegas International Open,2019-03-07,105,-110,-110,105,130,135,NA,135,240
2,2,2,MORISHITA Imari,9631,1995-07-25,23.6,W,JPN,A,86.2,87 kg Women,0,0,449,Las Vegas International Open,2019-03-07,95,-99,-99,95,115,120,-122,120,215
3,3,3,KLEINSCHMIDT Samantha Noelle,7222,1992-12-15,26.2,W,USA,A,85.24,87 kg Women,0,0,449,Las Vegas International Open,2019-03-07,94,-98,-101,94,119,-122,-122,119,213
4,4,4,BOROS Viktoria,2031,2001-07-22,17.6,W,HUN,A,85.03,87 kg Women,0,0,449,Las Vegas International Open,2019-03-07,82,86,88,88,98,103,106,106,194
NA,NA,NA,BRADLEY Jessie Nicole,2086,1997-01-17,22.1,W,USA,A,82.15,87 kg Women,0,0,449,Las Vegas International Open,2019-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,1,CANTRELL Jordan Warren,2422,1996-08-16,22.6,M,USA,A,88.92,89 kg Men,0,0,449,Las Vegas International Open,2019-03-07,-155,-160,-160,NA,185,-195,NA,185,NA
NA,NA,NA,RODRIGUEZ OCASIO Christian Angel,12071,1993-07-14,25.6,M,USA,A,83.52,89 kg Men,0,0,449,Las Vegas International Open,2019-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,MENDEZ PEREZ Arley,9155,1993-12-31,25.2,M,CHI,A,93.66,96 kg Men,0,0,449,Las Vegas International Open,2019-03-07,-170,-170,170,170,200,-207,207,207,377
2,2,3,KIMM Trevor Ryan,7164,1992-09-27,26.4,M,USA,A,95.51,96 kg Men,0,0,449,Las Vegas International Open,2019-03-07,140,145,-150,145,175,-185,-187,175,320
3,3,2,DOWNEY V John Francis,3748,1991-07-16,27.6,M,USA,A,89.28,96 kg Men,0,0,449,Las Vegas International Open,2019-03-07,135,141,-146,141,169,176,-183,176,317
NA,NA,NA,BLACKWELL Robert Thomas,1929,1990-08-27,28.5,M,USA,A,92.36,96 kg Men,0,0,449,Las Vegas International Open,2019-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
