total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,date_of_birth,age,gender,nation,group,bw,category,dq,old_classes,event_id,event,date,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
NA,NA,NA,TOUA Loa Dika,15041,1984-06-23,37.3,W,PNG,A,51.8,55 kg Women,0,0,521,Oceania Senior Championships,2021-09-23,-60,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,SUMAGAYSAY Jacinta Irene Untalan,14448,1990-09-12,31,W,GUM,A,59,59 kg Women,0,0,521,Oceania Senior Championships,2021-09-23,-65,65,70,70,90,95,-98,95,165
2,2,2,LIFU Mary Kini,8556,1994-10-15,26.9,W,SOL,A,57.28,59 kg Women,0,0,521,Oceania Senior Championships,2021-09-23,60,65,-67,65,75,80,-85,80,145
3,3,3,WANEASI Betty,15770,2002-07-15,19.2,W,SOL,A,58.72,59 kg Women,0,0,521,Oceania Senior Championships,2021-09-23,-55,55,60,60,65,70,75,75,135
1,1,1,BARU Morea,1728,1990-04-15,31.4,M,PNG,A,61,61 kg Men,0,0,521,Oceania Senior Championships,2021-09-23,110,115,-120,115,140,145,150,150,265
2,2,2,CAIN Shadrach,2495,1999-07-27,22.2,M,NRU,A,59.3,61 kg Men,0,0,521,Oceania Senior Championships,2021-09-23,-85,-85,85,85,110,-115,-115,110,195
3,3,3,HENI Udu,5893,1974-03-31,47.5,M,PNG,A,61,61 kg Men,0,0,521,Oceania Senior Championships,2021-09-23,-75,80,-85,80,100,105,-111,105,185
1,1,1,COCHRANE Sarah Maureen,3248,1989-09-23,32,W,AUS,A,63.66,64 kg Women,0,0,521,Oceania Senior Championships,2021-09-23,92,96,100,100,115,120,-123,120,220
2,2,2,DETUDAMO Bernice,3779,2004-07-14,17.2,W,NRU,A,59.3,64 kg Women,0,0,521,Oceania Senior Championships,2021-09-23,55,60,63,63,70,-75,75,75,138
1,1,1,IOANE Vaipava Nevo,6464,1988-04-14,33.4,M,SAM,A,66.75,67 kg Men,0,0,521,Oceania Senior Championships,2021-09-23,120,124,-127,124,160,165,-170,165,289
2,3,2,IKA Ditto Titus,6397,2006-07-30,15.2,M,NRU,A,66,67 kg Men,0,0,521,Oceania Senior Championships,2021-09-23,92,96,-100,96,130,135,-140,135,231
3,4,3,LAULUA Duncan,8274,2004-01-29,17.6,M,SAM,A,66.55,67 kg Men,0,0,521,Oceania Senior Championships,2021-09-23,87,90,-93,90,-115,115,-120,115,205
